Time	ItemId	UserId	SessionId
1437681536.297	49737	175	742
1437681569.475	17392	175	742
1437682823.318	883	175	742
1437708127.899	17392	175	748
1437709321.882	17392	175	748
1437710032.258	17392	175	748
1437710086.786	17392	175	748
1437766986.756	13349	175	749
1437767044.472	52109	175	749
1437773889.159	17172	175	751
1437773910.694	53753	175	751
1437775129.616	49737	175	751
1437776145.904	117558	175	751
1437778802.372	28029	175	751
1437779720.4	34900	175	751
1437780120.049	34900	175	751
1437780328.166	17392	175	751
1437790521.213	72557	175	752
1437791283.464	72557	175	752
1437792043.697	8305	175	752
1437792069.407	90598	175	752
1437794868.082	36070	175	753
1437795370.32	189549	175	753
1438022278.978	15015	175	754
1438022303.746	3764	175	754
1438022326.655	7560	175	754
1438032659.289	157470	175	757
1438033163.956	11753	175	757
1438033589.816	8486	175	757
1438035842.633	61866	175	757
1438036172.36	13155	175	757
1438036203.972	499	175	757
1438036233.949	13155	175	757
1438036328.223	499	175	757
1438036377.548	48690	175	757
1438036415.768	13155	175	757
1438038522.188	10363	175	758
1438038618.508	56597	175	758
1438038804.845	10363	175	758
1438045952.83	1773	175	760
1438045968.187	1773	175	760
1438045992.518	117759	175	760
1438045992.686	117759	175	760
1438046686.673	2507	175	760
1438046821.122	1773	175	760
1438047212.814	2507	175	760
1438035615.211	4514	328	1731
1438035881.976	4514	328	1731
1438133047.3	162808	328	1732
1438133051.073	162808	328	1732
1438133065.399	162808	328	1732
1439329313.926	46983	328	1737
1439329329.791	46983	328	1737
1437677798.805	118019	430	2208
1437677951.013	118253	430	2208
1437678157.901	67965	430	2208
1437778213.803	118019	430	2209
1437778508.187	67965	430	2209
1437936794.518	118019	430	2211
1437936921.336	118019	430	2211
1437954562.01	67965	430	2212
1437954708.442	67965	430	2212
1437954789.485	67965	430	2212
1437957540.283	67965	430	2213
1437958827.109	67965	430	2213
1437959176.553	67965	430	2213
1437959304.434	67965	430	2213
1437960031.248	44071	430	2213
1437963151.809	67965	430	2214
1437963276.467	118019	430	2214
1437717676.975	119845	466	2299
1437717839.611	118711	466	2299
1437680805.566	21168	635	2915
1437683743.137	62672	635	2915
1437685110.086	21168	635	2915
1437688775.236	92721	635	2916
1437688775.799	92721	635	2916
1438026578.646	5951	635	2922
1438028273.226	5951	635	2922
1438030898.32	5951	635	2923
1438030911.939	5951	635	2923
1438038379.023	8951	635	2925
1438041376.107	11010	635	2925
1438054375.812	10337	635	2927
1438054906.143	11379	635	2927
1438055061.424	53571	635	2927
1438055211.727	441	635	2927
1438055493.656	5946	635	2927
1438129984.845	70502	635	2929
1438130050.203	99849	635	2929
1438130069.522	70502	635	2929
1438130212.364	99849	635	2929
1438131134.147	441	635	2929
1438134765.021	1553	635	2930
1438134813.263	79711	635	2930
1438296252.672	6636	635	2936
1438296778.325	9470	635	2936
1438381366.193	16190	635	2940
1438381410.877	16190	635	2940
1438715485.262	120025	635	2944
1438716148.785	120025	635	2944
1438716627.883	120025	635	2944
1438887926.751	3394	635	2947
1438887971.491	28077	635	2947
1438887980.307	3394	635	2947
1438888988.931	122283	635	2947
1438893676.283	73219	635	2948
1438893918.841	73219	635	2948
1438894059.927	82907	635	2948
1438894237.343	82907	635	2948
1438996292.561	101170	635	2954
1438996316.141	101170	635	2954
1439328778.054	65523	635	2958
1439328940.659	1773	635	2958
1439328988.667	4103	635	2958
1439329048.275	129427	635	2958
1439858769.946	6022	635	2969
1439858798.611	6022	635	2969
1439861415.778	6022	635	2970
1439861791.872	6022	635	2970
1439931914.904	5246	635	2973
1439933542.972	20790	635	2973
1439936982.612	5246	635	2973
1437662472.583	702	641	3090
1437662501.498	702	641	3090
1437757856.489	702	641	3091
1437757873.92	702	641	3091
1437837395.953	702	641	3092
1437837413.85	702	641	3092
1437927390.528	702	641	3093
1437927428.893	702	641	3093
1438195420.744	45245	641	3097
1438195514.497	45245	641	3097
1438195700.327	702	641	3097
1438195848.5	60301	641	3097
1438195913.792	702	641	3097
