Time	ItemId	UserId	SessionId
1436810889.06	3810	175	683
1436811319.675	17508	175	683
1436811346.221	17508	175	683
1436815713.155	57533	175	684
1436816818.559	4332	175	684
1436819664.872	14152	175	685
1436820799.076	108589	175	685
1436831448.456	25043	175	687
1436831480.425	916	175	687
1436834599.828	63379	175	688
1436835184.249	63379	175	688
1436837093.379	7384	175	689
1436837166.071	103871	175	689
1436839862.864	5946	175	689
1436841531.927	16689	175	689
1436842183.815	16659	175	689
1436842399.18	25741	175	689
1436842412.038	10490	175	689
1436898496.687	916	175	691
1436898665.654	79624	175	691
1436898749.337	79624	175	691
1436907481.786	25643	175	693
1436907934.156	25643	175	693
1436907945.362	25643	175	693
1436907967.934	76763	175	693
1436907971.145	76763	175	693
1436908095.402	76763	175	693
1436908095.402	25643	175	693
1436909107.469	98814	175	693
1436909905.469	25643	175	693
1436910020.857	76763	175	693
1436910052.135	76763	175	693
1436910115.895	76763	175	693
1436910132.776	76763	175	693
1436910187.796	76763	175	693
1436910244.563	76763	175	693
1436910510.122	76763	175	693
1436910533.513	76763	175	693
1436910572.567	76763	175	693
1436910604.249	76763	175	693
1436910625.787	76763	175	693
1436910699.488	76763	175	693
1436910765.014	76763	175	693
1436910854.611	76763	175	693
1436910909.796	76763	175	693
1436910958.16	76763	175	693
1436911068.998	76763	175	693
1436912053.098	98962	175	693
1436912143.56	76763	175	693
1436912191.802	76763	175	693
1436912278.768	76763	175	693
1436912348.773	76763	175	693
1436912394.532	98962	175	693
1436912413.032	76763	175	693
1436912523.442	10515	175	693
1436912531.178	10515	175	693
1436912688.468	10515	175	693
1436916952.085	69152	175	695
1436917037.931	69152	175	695
1436917931.932	26279	175	695
1436917983.379	26279	175	695
1436920375.522	40212	175	696
1436922685.286	3434	175	696
1436922692.146	3434	175	696
1436927882.845	117558	175	698
1436928798.539	222840	175	698
1436931553.679	13516	175	699
1436932465.951	19845	175	699
1436991382.592	222142	175	701
1436991418.585	222142	175	701
1436998368.764	28353	175	702
1436998539.497	110171	175	702
1437004579.319	1279	175	704
1437005124.129	1533	175	704
1437005142.898	1533	175	704
1437007087.162	8199	175	704
1437007209.707	8199	175	704
1437011861.654	34321	175	705
1437012028.098	4975	175	705
1437012168.265	15710	175	705
1437012669.791	19640	175	705
1437068779.419	15710	175	706
1437069838.171	29145	175	706
1437070089.606	110171	175	706
1437070489.707	38669	175	706
1437070509.516	62002	175	706
1437071292.895	31548	175	706
1437087187.818	40212	175	711
1437087766.079	4800	175	711
1437088504.777	6647	175	711
1437088548.15	6647	175	711
1437089083.938	33013	175	711
1437089151.069	21393	175	711
1437089173.822	33013	175	711
1437089206.135	10047	175	711
1437089965.047	221736	175	711
1437090457.305	222142	175	711
1437090604.501	43204	175	711
1437091808.683	599	175	711
1437092947.788	50332	175	711
1437094899.602	52381	175	712
1437095208.698	29079	175	712
1437101736.22	34926	175	713
1437103677.535	24577	175	713
1437156766.247	2703	175	714
1437157675.041	773	175	714
1437157797.702	6700	175	714
1437157810.752	64479	175	714
1437158474.138	16115	175	714
1437158495.199	167	175	714
1437158548.262	2052	175	714
1437161188.284	28584	175	715
1437161415.782	36709	175	715
1437161599.121	63645	175	715
1437161655.928	63645	175	715
1437161750.418	63645	175	715
1437161781.235	63645	175	715
1437174056.798	5106	175	717
1437174089.877	5106	175	717
1437419081.408	1696	175	722
1437419836.026	68142	175	722
1437420785.706	6695	175	722
1437420992.973	944	175	722
1437427405.654	31927	175	724
1437427415.81	16887	175	724
1437427429.452	16887	175	724
1437428168.586	37527	175	724
1437429076.823	38943	175	724
1437431346.765	22921	175	724
1437431353.187	5159	175	724
1437433316.423	3434	175	725
1437433697.092	35191	175	725
1437433863.911	35191	175	725
1437434036.501	81585	175	725
1437434389.394	177717	175	725
1437434694.759	28718	175	725
1437434756.28	28718	175	725
1437434919.005	6695	175	725
1437435205.593	68142	175	725
1437435468.96	19118	175	725
1437435506.015	7782	175	725
1437435759.366	222840	175	725
1437436221.269	31636	175	725
1437436248.269	10583	175	725
1437440872.54	13751	175	726
1437441140.616	29438	175	726
1437442135.914	39768	175	726
1437442277.359	10337	175	726
1437442747.465	123764	175	726
1437443082.375	21159	175	726
1437443503.85	117532	175	726
1437450122.878	111011	175	726
1437450282.725	20939	175	726
1437450413.004	3096	175	726
1437502274.487	64808	175	727
1437502401.806	64808	175	727
1437510630.458	17262	175	729
1437510646.636	110962	175	729
1437510658.153	19640	175	729
1437533675.957	64058	175	733
1437534510.207	33013	175	733
1437534859.93	4195	175	733
1437595785.999	2123	175	736
1437599963.139	57896	175	736
1437599991.903	11523	175	736
1437601804.97	16890	175	736
1437606192.83	43159	175	738
1437606210.758	43159	175	738
1437607291.111	111011	175	738
1437607382.893	9749	175	738
1437607749.232	21159	175	738
1437607843.882	53907	175	738
1437607855.785	36898	175	738
1437608022.959	6695	175	738
1437608212.404	13812	175	738
1437608241.162	6695	175	738
1437608365.989	22106	175	738
1437608392.026	22106	175	738
1437608743.04	82447	175	738
1437609396.973	37409	175	738
1437609418.348	9561	175	738
1437610320.698	72866	175	738
1437610382.322	72866	175	738
1437610550.533	98474	175	738
1437610869.913	98474	175	738
1437611985.99	11611	175	738
1437612801.014	65722	175	738
1437612840.646	65722	175	738
1437612860.897	65523	175	738
1435787112.28	20444	197	1010
1435787272.068	20444	197	1010
1435787359.543	20444	197	1010
1435787449.172	20444	197	1010
1435862945.024	2612	197	1012
1435863027.652	1097	197	1012
1435863579.035	12022	197	1012
1435863695.338	4848	197	1012
1435864162.831	21994	197	1012
1435864259.053	31375	197	1012
1435864481.303	1480	197	1012
1435864758.425	102351	197	1012
1435865437.986	7239	197	1012
1435945456.095	60911	197	1013
1435946144.669	60911	197	1013
1435947960.448	11176	197	1014
1435948282.752	11176	197	1014
1435970270.552	7239	197	1018
1435970833.853	4848	197	1018
1437505384.769	393	197	1025
1437505473.914	393	197	1025
1437505503.315	69152	197	1025
1437510255.063	393	197	1026
1437510299.546	237	197	1026
1437521018.816	2933	197	1027
1437521777.277	3207	197	1027
1437522954.501	9636	197	1027
1437584902.651	432	197	1028
1437584945.202	432	197	1028
1437587085.218	12967	197	1029
1437588286.532	2960	197	1029
1437589468.654	2230	197	1029
1437595709.971	18439	197	1031
1437597315.693	818	197	1031
1437597993.953	55857	197	1031
1435343273.347	3901	299	1596
1435343894.492	49249	299	1596
1435345993.27	16114	299	1597
1435346631.59	18162	299	1597
1435353381.871	16114	299	1598
1435353469.515	13718	299	1598
1435353539.057	13718	299	1598
1435353656.0	13718	299	1598
1435353831.747	13718	299	1598
1435353864.278	13718	299	1598
1435355251.942	50805	299	1598
1435362565.623	13718	299	1600
1435362805.673	13718	299	1600
1435614898.995	16114	299	1606
1435614911.64	16114	299	1606
1435615371.525	16114	299	1606
1435615381.613	16114	299	1606
1435690636.637	86892	299	1610
1435690641.355	115612	299	1610
1435691223.851	115612	299	1610
1435692216.205	115612	299	1610
1435693169.464	115612	299	1610
1435693200.99	115193	299	1610
1435693267.852	115612	299	1610
1435695242.116	115612	299	1611
1435695805.472	115612	299	1611
1435695813.257	115193	299	1611
1435695840.386	115193	299	1611
1435695861.333	116161	299	1611
1435695873.274	115368	299	1611
1435695896.604	115618	299	1611
1435695950.627	115629	299	1611
1435696020.884	115612	299	1611
1435696040.838	115193	299	1611
1435696046.734	115193	299	1611
1435696151.32	86892	299	1611
1435696161.056	115618	299	1611
1435696196.358	115618	299	1611
1435696211.296	115368	299	1611
1435696226.035	116161	299	1611
1435715880.311	65240	299	1614
1435716007.988	7282	299	1614
1435716036.638	7282	299	1614
1435794207.317	4404	299	1618
1435794736.064	38967	299	1618
1435794994.385	23123	299	1618
1435805826.851	38967	299	1620
1435807002.46	16506	299	1620
1435807844.025	77958	299	1620
1435874056.203	16506	299	1622
1435875638.7	3901	299	1622
1435875653.965	24985	299	1622
1435875760.967	237	299	1622
1435876112.201	1542	299	1622
1435879501.311	84097	299	1623
1435880326.701	114560	299	1623
1435880447.345	32986	299	1623
1435883299.439	16506	299	1624
1435884125.131	16114	299	1624
1435884333.704	16506	299	1624
1435886195.427	4424	299	1624
1435887004.949	11473	299	1624
1435887276.532	1305	299	1624
1435888433.076	4424	299	1624
1435888436.213	131372	299	1624
1435889734.799	12222	299	1624
1435892216.848	16397	299	1624
1435966752.138	16506	299	1628
1435968487.816	120751	299	1628
1435973401.749	52946	299	1629
1435973579.755	61692	299	1629
1436210043.744	16114	299	1631
1436210133.781	16114	299	1631
1436211373.602	18162	299	1631
1436224437.712	16114	299	1633
1436225241.391	16114	299	1633
1436232497.853	2096	299	1634
1436233809.175	16646	299	1634
1436413871.491	4097	375	1909
1436414000.282	4097	375	1909
1436340050.89	12524	430	2191
1436340395.711	2378	430	2191
1436340770.26	46034	430	2191
1436340977.308	588	430	2191
1436341289.971	4414	430	2191
1436341531.46	44071	430	2191
1436341926.621	32278	430	2191
1436894853.246	2378	430	2192
1436895186.272	32064	430	2192
1436895715.256	8682	430	2192
1436995286.665	8682	430	2193
1436995790.682	35249	430	2193
1436996070.983	47877	430	2193
1437092198.545	8682	430	2195
1437092696.315	8682	430	2195
1437093386.562	8682	430	2195
1437093523.782	32064	430	2195
1437094624.751	3849	430	2195
1437108153.371	89548	430	2198
1437108416.152	47877	430	2198
1437108523.472	47877	430	2198
1437129764.66	4144	430	2200
1437130023.671	4414	430	2200
1437130144.513	8682	430	2200
1437130413.35	4144	430	2200
1437130664.783	32408	430	2200
1437198673.543	4138	430	2202
1437199537.591	35249	430	2202
1437199766.434	89548	430	2202
1437199931.759	89548	430	2202
1437267787.884	32064	430	2204
1437267937.141	4138	430	2204
1437357180.146	4138	430	2205
1437358044.855	469	430	2205
1436409672.434	23301	466	2297
1436409719.231	23301	466	2297
1436409779.066	14717	466	2297
1436409788.823	14717	466	2297
1436409844.387	22060	466	2297
1436410210.539	14717	466	2297
1435657665.22	534	493	2380
1435657944.452	100476	493	2380
1435658338.649	534	493	2380
1435689862.439	534	493	2381
1435689863.554	100476	493	2381
1437195173.315	534	493	2383
1437195316.097	534	493	2383
1435302756.359	601	550	2537
1435303134.137	601	550	2537
1435303814.674	601	550	2537
1435304249.902	601	550	2537
1435685665.68	601	550	2540
1435685724.991	601	550	2540
1435705228.889	601	550	2541
1435705700.47	601	550	2541
1435350697.254	15195	635	2855
1435353894.571	13618	635	2855
1435365060.133	109077	635	2857
1435366160.455	109077	635	2857
1435368001.17	109077	635	2857
1435696207.994	115618	635	2861
1435696279.574	115368	635	2861
1435696290.517	116161	635	2861
1435784259.073	17975	635	2865
1435785020.626	16253	635	2865
1435787264.499	14106	635	2865
1435788189.41	14106	635	2865
1435864508.518	116078	635	2866
